date,vegetable,season,month,Temp,disaster,condition,Price
2024-10-15,okra,autumn,oct,28,no,scrap,48.0
2024-10-15,brinjal,autumn,oct,28,no,average,68.8
2024-10-15,ginger,autumn,oct,28,no,fresh,18.0
2024-10-16,potato,autumn,oct,28,no,average,48.8
2024-10-16,tomato,autumn,oct,28,yes,fresh,43.2
2024-10-16,peas,autumn,oct,28,no,fresh,20.0
2024-10-16,pumkin,autumn,oct,28,no,fresh,29.0
2024-10-16,cucumber,autumn,oct,28,no,fresh,39.0
2024-10-16,pointed gourd,autumn,oct,28,no,fresh,48.0
2024-10-16,raddish,autumn,oct,28,no,average,79.2
2024-10-16,bitter gourd,autumn,oct,28,no,fresh,58.0
2024-10-16,onion,autumn,oct,28,yes,average,27.84
2024-10-16,garlic,autumn,oct,28,no,average,39.2
2024-10-16,cabbage,autumn,oct,28,no,fresh,22.0
2024-10-16,cauliflower,autumn,oct,28,yes,fresh,74.4
2024-10-16,chilly,autumn,oct,28,no,fresh,74.0
2024-10-16,okra,autumn,oct,28,no,scrap,34.5
2024-10-16,brinjal,autumn,oct,28,no,fresh,14.0
2024-10-16,ginger,autumn,oct,28,no,fresh,74.0
2024-10-17,potato,autumn,oct,28,no,fresh,29.0
2024-10-17,tomato,autumn,oct,28,no,scrap,12.5
2024-10-17,peas,autumn,oct,28,no,fresh,76.0
2024-10-17,pumkin,autumn,oct,28,yes,fresh,104.4
2024-10-17,cucumber,autumn,oct,28,no,fresh,84.0
2024-10-17,pointed gourd,autumn,oct,28,no,fresh,50.0
2024-10-17,raddish,autumn,oct,28,no,fresh,22.0
2024-10-17,bitter gourd,autumn,oct,28,no,scrap,17.5
2024-10-17,onion,autumn,oct,28,no,fresh,83.0
2024-10-17,garlic,autumn,oct,28,yes,fresh,104.4
2024-10-17,cabbage,autumn,oct,28,no,fresh,63.0
2024-10-17,cauliflower,autumn,oct,28,yes,fresh,104.4
2024-10-17,chilly,autumn,oct,28,no,fresh,86.0
2024-10-17,okra,autumn,oct,28,no,fresh,94.0
2024-10-17,brinjal,autumn,oct,28,no,average,50.4
2024-10-17,ginger,autumn,oct,28,yes,average,60.48
2024-10-18,potato,autumn,oct,28,no,fresh,22.0
2024-10-18,tomato,autumn,oct,28,no,average,26.4
2024-10-18,peas,autumn,oct,28,no,fresh,17.0
2024-10-18,pumkin,autumn,oct,28,no,fresh,67.0
2024-10-18,cucumber,autumn,oct,28,no,scrap,31.0
2024-10-18,pointed gourd,autumn,oct,28,no,fresh,57.0
2024-10-18,raddish,autumn,oct,28,no,fresh,31.0
2024-10-18,bitter gourd,autumn,oct,28,no,fresh,78.0
2024-10-18,onion,autumn,oct,28,no,fresh,11.0
2024-10-18,garlic,autumn,oct,28,no,fresh,18.0
2024-10-18,cabbage,autumn,oct,28,no,fresh,32.0
2024-10-18,cauliflower,autumn,oct,28,yes,fresh,36.0
2024-10-18,chilly,autumn,oct,28,no,average,58.4
2024-10-18,okra,autumn,oct,28,no,fresh,34.0
2024-10-18,brinjal,autumn,oct,28,no,fresh,26.0
2024-10-18,ginger,autumn,oct,28,no,fresh,64.0
2024-10-19,potato,autumn,oct,28,no,fresh,38.0
2024-10-19,tomato,autumn,oct,28,no,fresh,39.0
2024-10-19,peas,autumn,oct,28,yes,fresh,80.4
2024-10-19,pumkin,autumn,oct,28,yes,fresh,114.0
2024-10-19,cucumber,autumn,oct,28,no,average,10.4
2024-10-19,pointed gourd,autumn,oct,28,no,fresh,81.0
2024-10-19,raddish,autumn,oct,28,no,scrap,50.0
2024-10-19,bitter gourd,autumn,oct,28,no,fresh,98.0
2024-10-19,onion,autumn,oct,28,no,average,16.8
2024-10-19,garlic,autumn,oct,28,yes,fresh,61.2
2024-10-19,cabbage,autumn,oct,28,no,scrap,23.0
2024-10-19,cauliflower,autumn,oct,28,no,scrap,46.5
2024-10-19,chilly,autumn,oct,28,no,fresh,83.0
2024-10-19,okra,autumn,oct,28,no,fresh,98.0
2024-10-19,brinjal,autumn,oct,28,no,fresh,97.0
2024-10-19,ginger,autumn,oct,28,no,fresh,95.0
2024-10-20,potato,autumn,oct,28,no,fresh,42.0
2024-10-20,tomato,autumn,oct,28,yes,fresh,94.8
2024-10-20,peas,autumn,oct,28,yes,fresh,27.6
2024-10-20,pumkin,autumn,oct,28,no,fresh,16.0
2024-10-20,cucumber,autumn,oct,28,no,fresh,49.0
2024-10-20,pointed gourd,autumn,oct,28,no,fresh,74.0
2024-10-20,raddish,autumn,oct,28,no,fresh,52.0
2024-10-20,bitter gourd,autumn,oct,28,no,fresh,51.0
2024-10-20,onion,autumn,oct,28,no,fresh,23.0
2024-10-20,garlic,autumn,oct,28,no,fresh,66.0
2024-10-20,cabbage,autumn,oct,28,no,fresh,92.0
2024-10-20,cauliflower,autumn,oct,28,no,average,36.8
2024-10-20,chilly,autumn,oct,28,no,fresh,10.0
2024-10-20,okra,autumn,oct,28,no,fresh,13.0
2024-10-20,brinjal,autumn,oct,28,no,average,56.0
2024-10-20,ginger,autumn,oct,28,yes,fresh,30.0
2024-10-21,potato,autumn,oct,28,yes,fresh,62.4
2024-10-21,tomato,autumn,oct,28,no,fresh,68.0
2024-10-21,peas,autumn,oct,28,no,fresh,74.0
2024-10-21,pumkin,autumn,oct,28,no,fresh,31.0
2024-10-21,cucumber,autumn,oct,28,yes,fresh,85.2
2024-10-21,pointed gourd,autumn,oct,28,yes,fresh,54.0
2024-10-21,raddish,autumn,oct,28,no,average,24.0
2024-10-21,bitter gourd,autumn,oct,28,no,fresh,61.0
2024-10-21,onion,autumn,oct,28,no,fresh,11.0
2024-10-21,garlic,autumn,oct,28,yes,scrap,54.0
2024-10-21,cabbage,autumn,oct,28,yes,fresh,109.2
2024-10-21,cauliflower,autumn,oct,28,no,fresh,20.0
2024-10-21,chilly,autumn,oct,28,no,fresh,22.0
2024-10-21,okra,autumn,oct,28,no,average,23.2
2024-10-21,brinjal,autumn,oct,28,no,fresh,14.0
2024-10-21,ginger,autumn,oct,28,no,fresh,77.0
2024-10-22,potato,autumn,oct,28,no,fresh,76.0
2024-10-22,tomato,autumn,oct,28,no,fresh,80.0
2024-10-22,peas,autumn,oct,28,yes,fresh,55.2
2024-10-22,pumkin,autumn,oct,28,no,scrap,15.5
2024-10-22,cucumber,autumn,oct,28,no,fresh,85.0
2024-10-22,pointed gourd,autumn,oct,28,yes,fresh,37.2
2024-10-22,raddish,autumn,oct,28,no,fresh,31.0
2024-10-22,bitter gourd,autumn,oct,28,no,fresh,60.0
2024-10-22,onion,autumn,oct,28,no,average,64.8
2024-10-22,garlic,autumn,oct,28,no,fresh,12.0
2024-10-22,cabbage,autumn,oct,28,no,fresh,76.0
2024-10-22,cauliflower,autumn,oct,28,yes,fresh,50.4
2024-10-22,chilly,autumn,oct,28,yes,average,21.12
2024-10-22,okra,autumn,oct,28,no,fresh,41.0
2024-10-22,brinjal,autumn,oct,28,no,fresh,16.0
2024-10-22,ginger,autumn,oct,28,no,average,36.0
2024-10-23,potato,autumn,oct,28,no,fresh,82.0
2024-10-23,tomato,autumn,oct,28,yes,fresh,46.8
2024-10-23,peas,autumn,oct,28,no,average,71.2
2024-10-23,pumkin,autumn,oct,28,no,fresh,15.0
2024-10-23,cucumber,autumn,oct,28,no,fresh,58.0
2024-10-23,pointed gourd,autumn,oct,28,no,fresh,82.0
2024-10-23,raddish,autumn,oct,28,no,fresh,77.0
2024-10-23,bitter gourd,autumn,oct,28,no,fresh,72.0
2024-10-23,onion,autumn,oct,28,no,fresh,80.0
2024-10-23,garlic,autumn,oct,28,yes,fresh,55.2
2024-10-23,cabbage,autumn,oct,28,no,fresh,85.0
2024-10-23,cauliflower,autumn,oct,28,no,average,27.2
2024-10-23,chilly,autumn,oct,28,no,scrap,46.5
2024-10-23,okra,autumn,oct,28,no,fresh,78.0
2024-10-23,brinjal,autumn,oct,28,no,fresh,41.0
2024-10-23,ginger,autumn,oct,28,no,average,34.4
2024-10-24,potato,autumn,oct,28,no,fresh,17.0
2024-10-24,tomato,autumn,oct,28,yes,fresh,73.2
2024-10-24,peas,autumn,oct,28,no,fresh,66.0
2024-10-24,pumkin,autumn,oct,28,no,fresh,15.0
2024-10-24,cucumber,autumn,oct,28,no,fresh,30.0
2024-10-24,pointed gourd,autumn,oct,28,no,fresh,63.0
2024-10-24,raddish,autumn,oct,28,no,fresh,12.0
2024-10-24,bitter gourd,autumn,oct,28,no,average,28.8
2024-10-24,onion,autumn,oct,28,no,fresh,82.0
2024-10-24,garlic,autumn,oct,28,no,fresh,21.0
2024-10-24,cabbage,autumn,oct,28,no,fresh,100.0
2024-10-24,cauliflower,autumn,oct,28,no,average,10.4
2024-10-24,chilly,autumn,oct,28,no,fresh,72.0
2024-10-24,okra,autumn,oct,28,no,fresh,61.0
2024-10-24,brinjal,autumn,oct,28,no,fresh,73.0
2024-10-24,ginger,autumn,oct,28,no,fresh,16.0
2024-10-25,potato,autumn,oct,28,no,fresh,19.0
2024-10-25,tomato,autumn,oct,28,no,fresh,57.0
2024-10-25,peas,autumn,oct,28,yes,average,13.44
2024-10-25,pumkin,autumn,oct,28,no,average,55.2
2024-10-25,cucumber,autumn,oct,28,no,fresh,84.0
2024-10-25,pointed gourd,autumn,oct,28,no,fresh,18.0
2024-10-25,raddish,autumn,oct,28,no,average,33.6
2024-10-25,bitter gourd,autumn,oct,28,yes,fresh,14.4
2024-10-25,onion,autumn,oct,28,no,fresh,26.0
2024-10-25,garlic,autumn,oct,28,no,fresh,15.0
2024-10-25,cabbage,autumn,oct,28,no,average,40.0
2024-10-25,cauliflower,autumn,oct,28,no,fresh,66.0
2024-10-25,chilly,autumn,oct,28,no,fresh,76.0
2024-10-25,okra,autumn,oct,28,no,scrap,17.0
2024-10-25,brinjal,autumn,oct,28,no,average,32.0
2024-10-25,ginger,autumn,oct,28,yes,fresh,26.4
2024-10-26,potato,autumn,oct,28,no,fresh,31.0
2024-10-26,tomato,autumn,oct,28,no,fresh,98.0
2024-10-26,peas,autumn,oct,28,no,average,43.2
2024-10-26,pumkin,autumn,oct,28,no,scrap,11.0
2024-10-26,cucumber,autumn,oct,28,no,fresh,45.0
2024-10-26,pointed gourd,autumn,oct,28,no,average,52.0
2024-10-26,raddish,autumn,oct,28,no,fresh,14.0
2024-10-26,bitter gourd,autumn,oct,28,no,fresh,20.0
2024-10-26,onion,autumn,oct,28,no,fresh,65.0
2024-10-26,garlic,autumn,oct,28,no,fresh,56.0
2024-10-26,cabbage,autumn,oct,28,no,fresh,96.0
2024-10-26,cauliflower,autumn,oct,28,no,fresh,70.0
2024-10-26,chilly,autumn,oct,28,yes,fresh,14.4
2024-10-26,okra,autumn,oct,28,no,fresh,47.0
2024-10-26,brinjal,autumn,oct,28,no,fresh,72.0
2024-10-26,ginger,autumn,oct,28,no,fresh,63.0
2024-10-27,potato,autumn,oct,28,no,fresh,93.0
2024-10-27,tomato,autumn,oct,28,no,fresh,37.0
2024-10-27,peas,autumn,oct,28,no,average,31.2
2024-10-27,pumkin,autumn,oct,28,no,average,32.0
2024-10-27,cucumber,autumn,oct,28,no,fresh,20.0
2024-10-27,pointed gourd,autumn,oct,28,no,fresh,82.0
2024-10-27,raddish,autumn,oct,28,no,fresh,60.0
2024-10-27,bitter gourd,autumn,oct,28,no,fresh,61.0
2024-10-27,onion,autumn,oct,28,yes,average,47.04
2024-10-27,garlic,autumn,oct,28,yes,fresh,36.0
2024-10-27,cabbage,autumn,oct,28,no,fresh,58.0
2024-10-27,cauliflower,autumn,oct,28,no,fresh,47.0
2024-10-27,chilly,autumn,oct,28,no,fresh,80.0
2024-10-27,okra,autumn,oct,28,no,fresh,73.0
2024-10-27,brinjal,autumn,oct,28,no,fresh,44.0
2024-10-27,ginger,autumn,oct,28,no,scrap,26.5
2024-10-28,potato,autumn,oct,28,no,fresh,41.0
2024-10-28,tomato,autumn,oct,28,no,scrap,12.5
2024-10-28,peas,autumn,oct,28,no,average,28.0
2024-10-28,pumkin,autumn,oct,28,no,fresh,27.0
2024-10-28,cucumber,autumn,oct,28,no,fresh,56.0
2024-10-28,pointed gourd,autumn,oct,28,no,fresh,72.0
2024-10-28,raddish,autumn,oct,28,no,fresh,22.0
2024-10-28,bitter gourd,autumn,oct,28,no,average,47.2
2024-10-28,onion,autumn,oct,28,no,fresh,74.0
2024-10-28,garlic,autumn,oct,28,no,fresh,65.0
2024-10-28,cabbage,autumn,oct,28,no,average,68.0
2024-10-28,cauliflower,autumn,oct,28,no,fresh,88.0
2024-10-28,chilly,autumn,oct,28,no,fresh,42.0
2024-10-28,okra,autumn,oct,28,yes,fresh,33.6
2024-10-28,brinjal,autumn,oct,28,no,fresh,20.0
2024-10-28,ginger,autumn,oct,28,no,fresh,13.0
2024-10-29,potato,autumn,oct,28,no,fresh,16.0
2024-10-29,tomato,autumn,oct,28,no,scrap,24.5
2024-10-29,peas,autumn,oct,28,no,average,30.4
2024-10-29,pumkin,autumn,oct,28,no,fresh,48.0
2024-10-29,cucumber,autumn,oct,28,no,fresh,43.0
2024-10-29,pointed gourd,autumn,oct,28,no,average,18.4
2024-10-29,raddish,autumn,oct,28,no,fresh,13.0
2024-10-29,bitter gourd,autumn,oct,28,no,fresh,22.0
2024-10-29,onion,autumn,oct,28,no,fresh,88.0
2024-10-29,garlic,autumn,oct,28,no,fresh,10.0
2024-10-29,cabbage,autumn,oct,28,no,fresh,38.0
2024-10-29,cauliflower,autumn,oct,28,no,scrap,17.0
2024-10-29,chilly,autumn,oct,28,no,fresh,67.0
2024-10-29,okra,autumn,oct,28,no,fresh,13.0
2024-10-29,brinjal,autumn,oct,28,no,fresh,73.0
2024-10-29,ginger,autumn,oct,28,no,fresh,46.0
2024-10-30,potato,autumn,oct,28,no,fresh,69.0
2024-10-30,tomato,autumn,oct,28,yes,fresh,45.6
2024-10-30,peas,autumn,oct,28,yes,fresh,85.2
2024-10-30,pumkin,autumn,oct,28,no,fresh,22.0
2024-10-30,cucumber,autumn,oct,28,no,fresh,24.0
2024-10-30,pointed gourd,autumn,oct,28,yes,fresh,26.4
2024-10-30,raddish,autumn,oct,28,no,average,47.2
2024-10-30,bitter gourd,autumn,oct,28,no,fresh,15.0
2024-10-30,onion,autumn,oct,28,no,fresh,98.0
2024-10-30,garlic,autumn,oct,28,no,average,23.2
2024-10-30,cabbage,autumn,oct,28,no,fresh,93.0
2024-10-30,cauliflower,autumn,oct,28,yes,fresh,49.2
2024-10-30,chilly,autumn,oct,28,yes,fresh,21.6
2024-10-30,okra,autumn,oct,28,no,fresh,49.0
2024-10-30,brinjal,autumn,oct,28,yes,average,84.48
2024-10-30,ginger,autumn,oct,28,no,fresh,68.0
2024-10-31,potato,autumn,oct,28,no,fresh,51.0
2024-10-31,tomato,autumn,oct,28,yes,fresh,97.2
2024-10-31,peas,autumn,oct,28,no,fresh,96.0
2024-10-31,pumkin,autumn,oct,28,no,fresh,57.0
2024-10-31,cucumber,autumn,oct,28,no,fresh,27.0
2024-10-31,pointed gourd,autumn,oct,28,yes,fresh,51.6
2024-10-31,raddish,autumn,oct,28,no,fresh,35.0
2024-10-31,bitter gourd,autumn,oct,28,yes,average,60.48
2024-10-31,onion,autumn,oct,28,no,fresh,52.0
2024-10-31,garlic,autumn,oct,28,no,fresh,54.0
2024-10-31,cabbage,autumn,oct,28,yes,fresh,30.0
2024-10-31,cauliflower,autumn,oct,28,no,fresh,60.0
2024-10-31,chilly,autumn,oct,28,no,scrap,33.0
2024-10-31,okra,autumn,oct,28,no,fresh,15.0
2024-10-31,brinjal,autumn,oct,28,yes,scrap,25.8
2024-10-31,ginger,autumn,oct,28,no,fresh,10.0
2024-11-01,potato,autumn,nov,24,no,fresh,67.0
2024-11-01,tomato,autumn,nov,24,yes,scrap,11.4
2024-11-01,peas,autumn,nov,24,no,fresh,67.0
2024-11-01,pumkin,autumn,nov,24,no,fresh,53.0
2024-11-01,cucumber,autumn,nov,24,no,fresh,97.0
2024-11-01,pointed gourd,autumn,nov,24,no,fresh,42.0
2024-11-01,raddish,autumn,nov,24,no,fresh,29.0
2024-11-01,bitter gourd,autumn,nov,24,no,fresh,66.0
2024-11-01,onion,autumn,nov,24,no,fresh,91.0
2024-11-01,garlic,autumn,nov,24,no,fresh,95.0
2024-11-01,cabbage,autumn,nov,24,no,fresh,39.0
2024-11-01,cauliflower,autumn,nov,24,no,fresh,86.0
2024-11-01,chilly,autumn,nov,24,no,fresh,57.0
2024-11-01,okra,autumn,nov,24,yes,fresh,36.0
2024-11-01,brinjal,autumn,nov,24,no,fresh,44.0
2024-11-01,ginger,autumn,nov,24,no,fresh,95.0
2024-11-02,potato,autumn,nov,24,yes,fresh,66.0
2024-11-02,tomato,autumn,nov,24,no,fresh,74.0
2024-11-02,peas,autumn,nov,24,no,fresh,82.0
2024-11-02,pumkin,autumn,nov,24,no,fresh,37.0
2024-11-02,cucumber,autumn,nov,24,no,fresh,46.0
2024-11-02,pointed gourd,autumn,nov,24,yes,fresh,54.0
2024-11-02,raddish,autumn,nov,24,no,fresh,19.0
2024-11-02,bitter gourd,autumn,nov,24,no,fresh,49.0
2024-11-02,onion,autumn,nov,24,no,scrap,6.0
2024-11-02,garlic,autumn,nov,24,no,fresh,74.0
2024-11-02,cabbage,autumn,nov,24,yes,fresh,45.6
2024-11-02,cauliflower,autumn,nov,24,no,fresh,80.0
2024-11-02,chilly,autumn,nov,24,no,fresh,32.0
2024-11-02,okra,autumn,nov,24,no,fresh,25.0
2024-11-02,brinjal,autumn,nov,24,yes,scrap,36.0
2024-11-02,ginger,autumn,nov,24,yes,scrap,39.6
2024-11-03,potato,autumn,nov,24,no,fresh,30.0
2024-11-03,tomato,autumn,nov,24,no,average,77.6
2024-11-03,peas,autumn,nov,24,no,fresh,64.0
2024-11-03,pumkin,autumn,nov,24,no,fresh,41.0
2024-11-03,cucumber,autumn,nov,24,no,fresh,79.0
2024-11-03,pointed gourd,autumn,nov,24,no,fresh,58.0
2024-11-03,raddish,autumn,nov,24,no,average,27.2
2024-11-03,bitter gourd,autumn,nov,24,no,average,48.8
2024-11-03,onion,autumn,nov,24,no,fresh,96.0
2024-11-03,garlic,autumn,nov,24,no,fresh,10.0
2024-11-03,cabbage,autumn,nov,24,no,fresh,77.0
2024-11-03,cauliflower,autumn,nov,24,no,fresh,23.0
2024-11-03,chilly,autumn,nov,24,no,fresh,29.0
2024-11-03,okra,autumn,nov,24,no,fresh,14.0
2024-11-03,brinjal,autumn,nov,24,no,average,76.0
2024-11-03,ginger,autumn,nov,24,yes,fresh,60.0
2024-11-04,potato,autumn,nov,24,no,fresh,75.0
2024-11-04,tomato,autumn,nov,24,no,average,44.0
2024-11-04,peas,autumn,nov,24,no,fresh,82.0
2024-11-04,pumkin,autumn,nov,24,no,fresh,42.0
2024-11-04,cucumber,autumn,nov,24,no,scrap,31.5
2024-11-04,pointed gourd,autumn,nov,24,no,average,15.2
2024-11-04,raddish,autumn,nov,24,no,fresh,19.0
2024-11-04,bitter gourd,autumn,nov,24,no,fresh,22.0
2024-11-04,onion,autumn,nov,24,yes,average,63.36
2024-11-04,garlic,autumn,nov,24,no,average,36.0
2024-11-04,cabbage,autumn,nov,24,no,fresh,27.0
2024-11-04,cauliflower,autumn,nov,24,no,fresh,70.0
2024-11-04,chilly,autumn,nov,24,no,fresh,93.0
2024-11-04,okra,autumn,nov,24,no,fresh,50.0
2024-11-04,brinjal,autumn,nov,24,no,fresh,98.0
2024-11-04,ginger,autumn,nov,24,no,fresh,68.0
2024-11-05,potato,autumn,nov,24,no,fresh,28.0
2024-11-05,tomato,autumn,nov,24,no,scrap,16.0
2024-11-05,peas,autumn,nov,24,no,fresh,15.0
2024-11-05,pumkin,autumn,nov,24,yes,fresh,30.0
2024-11-05,cucumber,autumn,nov,24,no,fresh,14.0
2024-11-05,pointed gourd,autumn,nov,24,no,fresh,64.0
2024-11-05,raddish,autumn,nov,24,no,average,25.6
2024-11-05,bitter gourd,autumn,nov,24,no,fresh,81.0
2024-11-05,onion,autumn,nov,24,no,fresh,79.0
2024-11-05,garlic,autumn,nov,24,no,average,49.6
2024-11-05,cabbage,autumn,nov,24,no,fresh,82.0
2024-11-05,cauliflower,autumn,nov,24,no,fresh,28.0
2024-11-05,chilly,autumn,nov,24,no,scrap,42.0
2024-11-05,okra,autumn,nov,24,no,fresh,48.0
2024-11-05,brinjal,autumn,nov,24,no,fresh,67.0
2024-11-05,ginger,autumn,nov,24,no,fresh,40.0
2024-11-06,potato,autumn,nov,24,no,fresh,61.0
2024-11-06,tomato,autumn,nov,24,no,fresh,85.0
2024-11-06,peas,autumn,nov,24,no,average,27.2
2024-11-06,pumkin,autumn,nov,24,no,average,60.8
2024-11-06,cucumber,autumn,nov,24,no,fresh,25.0
2024-11-06,pointed gourd,autumn,nov,24,no,scrap,32.0
2024-11-06,raddish,autumn,nov,24,no,fresh,23.0
2024-11-06,bitter gourd,autumn,nov,24,no,fresh,63.0
2024-11-06,onion,autumn,nov,24,no,fresh,16.0
2024-11-06,garlic,autumn,nov,24,no,fresh,10.0
2024-11-06,cabbage,autumn,nov,24,yes,average,80.64
2024-11-06,cauliflower,autumn,nov,24,no,average,73.6
2024-11-06,chilly,autumn,nov,24,no,scrap,32.5
2024-11-06,okra,autumn,nov,24,no,fresh,56.0
2024-11-06,brinjal,autumn,nov,24,no,fresh,51.0
2024-11-06,ginger,autumn,nov,24,no,average,60.8
2024-11-07,potato,autumn,nov,24,no,scrap,45.0
2024-11-07,tomato,autumn,nov,24,no,scrap,16.0
2024-11-07,peas,autumn,nov,24,no,fresh,78.0
2024-11-07,pumkin,autumn,nov,24,no,average,15.2
2024-11-07,cucumber,autumn,nov,24,no,fresh,100.0
2024-11-07,pointed gourd,autumn,nov,24,no,scrap,37.5
2024-11-07,raddish,autumn,nov,24,no,fresh,36.0
2024-11-07,bitter gourd,autumn,nov,24,no,fresh,76.0
2024-11-07,onion,autumn,nov,24,no,average,71.2
2024-11-07,garlic,autumn,nov,24,no,fresh,22.0
2024-11-07,cabbage,autumn,nov,24,no,fresh,91.0
2024-11-07,cauliflower,autumn,nov,24,no,fresh,92.0
2024-11-07,chilly,autumn,nov,24,no,fresh,75.0
2024-11-07,okra,autumn,nov,24,no,scrap,41.0
2024-11-07,brinjal,autumn,nov,24,no,fresh,88.0
2024-11-07,ginger,autumn,nov,24,no,fresh,45.0
2024-11-08,potato,autumn,nov,24,no,fresh,44.0
2024-11-08,tomato,autumn,nov,24,no,fresh,16.0
2024-11-08,peas,autumn,nov,24,no,fresh,49.0
2024-11-08,pumkin,autumn,nov,24,yes,fresh,36.0
2024-11-08,cucumber,autumn,nov,24,no,fresh,50.0
2024-11-08,pointed gourd,autumn,nov,24,yes,fresh,33.6
2024-11-08,raddish,autumn,nov,24,no,scrap,23.0
2024-11-08,bitter gourd,autumn,nov,24,no,fresh,70.0
2024-11-08,onion,autumn,nov,24,no,fresh,44.0
2024-11-08,garlic,autumn,nov,24,no,fresh,42.0
2024-11-08,cabbage,autumn,nov,24,no,average,55.2
2024-11-08,cauliflower,autumn,nov,24,yes,average,19.2
2024-11-08,chilly,autumn,nov,24,no,fresh,70.0
2024-11-08,okra,autumn,nov,24,no,fresh,87.0
2024-11-08,brinjal,autumn,nov,24,no,fresh,84.0
2024-11-08,ginger,autumn,nov,24,no,average,59.2
2024-11-09,potato,autumn,nov,24,no,fresh,99.0
2024-11-09,tomato,autumn,nov,24,no,fresh,74.0
2024-11-09,peas,autumn,nov,24,yes,average,45.12
2024-11-09,pumkin,autumn,nov,24,no,fresh,92.0
2024-11-09,cucumber,autumn,nov,24,no,scrap,29.5
2024-11-09,pointed gourd,autumn,nov,24,no,fresh,44.0
2024-11-09,raddish,autumn,nov,24,yes,fresh,94.8
2024-11-09,bitter gourd,autumn,nov,24,no,fresh,11.0
2024-11-09,onion,autumn,nov,24,no,scrap,16.5
2024-11-09,garlic,autumn,nov,24,no,fresh,69.0
2024-11-09,cabbage,autumn,nov,24,no,fresh,43.0
2024-11-09,cauliflower,autumn,nov,24,no,fresh,17.0
2024-11-09,chilly,autumn,nov,24,no,fresh,68.0
2024-11-09,okra,autumn,nov,24,no,fresh,25.0
2024-11-09,brinjal,autumn,nov,24,no,fresh,36.0
2024-11-09,ginger,autumn,nov,24,no,fresh,51.0
2024-11-10,potato,autumn,nov,24,yes,scrap,45.6
2024-11-10,tomato,autumn,nov,24,no,fresh,50.0
2024-11-10,peas,autumn,nov,24,no,fresh,89.0
2024-11-10,pumkin,autumn,nov,24,yes,fresh,66.0
2024-11-10,cucumber,autumn,nov,24,no,fresh,45.0
2024-11-10,pointed gourd,autumn,nov,24,yes,average,78.72
2024-11-10,raddish,autumn,nov,24,no,fresh,84.0
2024-11-10,bitter gourd,autumn,nov,24,no,fresh,19.0
2024-11-10,onion,autumn,nov,24,no,fresh,33.0
2024-11-10,garlic,autumn,nov,24,no,fresh,53.0
2024-11-10,cabbage,autumn,nov,24,yes,scrap,36.6
2024-11-10,cauliflower,autumn,nov,24,no,fresh,11.0
2024-11-10,chilly,autumn,nov,24,no,average,46.4
2024-11-10,okra,autumn,nov,24,no,fresh,39.0
2024-11-10,brinjal,autumn,nov,24,no,fresh,44.0
2024-11-10,ginger,autumn,nov,24,no,fresh,53.0
2024-11-11,potato,autumn,nov,24,yes,fresh,100.8
2024-11-11,tomato,autumn,nov,24,no,scrap,18.0
2024-11-11,peas,autumn,nov,24,yes,fresh,66.0
2024-11-11,pumkin,autumn,nov,24,no,average,76.0
2024-11-11,cucumber,autumn,nov,24,yes,scrap,10.2
2024-11-11,pointed gourd,autumn,nov,24,no,fresh,56.0
2024-11-11,raddish,autumn,nov,24,yes,fresh,21.6
2024-11-11,bitter gourd,autumn,nov,24,no,fresh,79.0
2024-11-11,onion,autumn,nov,24,no,fresh,75.0
2024-11-11,garlic,autumn,nov,24,no,fresh,94.0
2024-11-11,cabbage,autumn,nov,24,yes,average,36.48
2024-11-11,cauliflower,autumn,nov,24,no,fresh,36.0
2024-11-11,chilly,autumn,nov,24,no,fresh,72.0
2024-11-11,okra,autumn,nov,24,no,fresh,86.0
2024-11-11,brinjal,autumn,nov,24,no,fresh,74.0
2024-11-11,ginger,autumn,nov,24,yes,fresh,79.2
2024-11-12,potato,autumn,nov,24,no,fresh,46.0
2024-11-12,tomato,autumn,nov,24,no,fresh,100.0
2024-11-12,peas,autumn,nov,24,no,fresh,45.0
2024-11-12,pumkin,autumn,nov,24,no,fresh,67.0
2024-11-12,cucumber,autumn,nov,24,no,scrap,31.0
2024-11-12,pointed gourd,autumn,nov,24,no,average,69.6
2024-11-12,raddish,autumn,nov,24,no,fresh,69.0
2024-11-12,bitter gourd,autumn,nov,24,no,fresh,64.0
2024-11-12,onion,autumn,nov,24,no,fresh,48.0
2024-11-12,garlic,autumn,nov,24,no,scrap,40.0
2024-11-12,cabbage,autumn,nov,24,no,fresh,80.0
2024-11-12,cauliflower,autumn,nov,24,no,fresh,13.0
2024-11-12,chilly,autumn,nov,24,no,scrap,9.5
2024-11-12,okra,autumn,nov,24,yes,fresh,40.8
2024-11-12,brinjal,autumn,nov,24,no,fresh,55.0
2024-11-12,ginger,autumn,nov,24,no,fresh,39.0
2024-11-13,potato,autumn,nov,24,no,fresh,42.0
2024-11-13,tomato,autumn,nov,24,yes,fresh,69.6
2024-11-13,peas,autumn,nov,24,no,fresh,19.0
2024-11-13,pumkin,autumn,nov,24,no,average,16.8
2024-11-13,cucumber,autumn,nov,24,no,average,69.6
2024-11-13,pointed gourd,autumn,nov,24,no,fresh,78.0
2024-11-13,raddish,autumn,nov,24,no,fresh,12.0
2024-11-13,bitter gourd,autumn,nov,24,no,fresh,92.0
2024-11-13,onion,autumn,nov,24,yes,fresh,103.2
